volcano_name,eruption_number,eruption_category,area_of_activity,vei,start_year,start_month,start_day,evidence_method_dating,end_year,end_month,end_day,latitude,longitude
"Kilauea","10068","Confirmed Eruption","Halemaumau","0","1896","1","3","Historical Observations","1896","1","28","19.421","-155.287"
"Kilauea","10067","Confirmed Eruption","East rift zone (-20? m)","0","1884","1","22","Historical Observations","1884","1","22","19.421","-155.287"
"Kilauea","10066","Confirmed Eruption","SW rift zone (775 m)","1","1868","4","2","Historical Observations","NA","NA","NA","19.421","-155.287"
"Kilauea","10065","Confirmed Eruption","East rift zone (230-950 m)","0","1840","5","30","Historical Observations","1840","6","25","19.421","-155.287"
"Kilauea","10064","Confirmed Eruption","East rim of caldera (Byron's Ledge)","0","1832","1","14","Historical Observations","NA","NA","NA","19.421","-155.287"
"Kilauea","10063","Confirmed Eruption","Halemaumau","0","1823","8","0","Historical Observations","1894","12","6","19.421","-155.287"
"Kilauea","10062","Confirmed Eruption","SW rift zone (Great Crack, 75-580 m)","0","1823","2","0","Historical Observations","1823","7","0","19.421","-155.287"
"Kilauea","10060","Confirmed Eruption","Kilauea Caldera (Keanakakoi ash)","4","1790","11","0","Historical Observations","NA","NA","NA","19.421","-155.287"
"Kirishimayama","22257","Confirmed Eruption","Shinmoedake","3","2018","3","1","Historical Observations","2018","6","27","31.934","130.862"
"Kirishimayama","22242","Confirmed Eruption","Shinmoedake","2","2017","10","11","Historical Observations","2017","10","17","31.934","130.862"
"Kirishimayama","20782","Confirmed Eruption","Shinmoe-dake","2","2011","1","19","Historical Observations","2011","9","7","31.934","130.862"
"Kirishimayama","17165","Confirmed Eruption","Shinmoe-dake","1","2010","3","30","Historical Observations","2010","7","10","31.934","130.862"
"Kirishimayama","17164","Uncertain Eruption","Shinmoe-dake","1","2009","11","15","Historical Observations","2009","11","15","31.934","130.862"
"Kirishimayama","17163","Confirmed Eruption","Shinmoe-dake crater and W flank","1","2008","8","22","Historical Observations","2008","8","22","31.934","130.862"
"Kirishimayama","17162","Confirmed Eruption","Shinmoe-dake","1","1991","12","1","Historical Observations","1992","4","19","31.934","130.862"
"Kirishimayama","17161","Confirmed Eruption","Shinmoe-dake","1","1979","2","16","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17160","Confirmed Eruption","North foot, near Tearai hot springs","1","1971","8","5","Historical Observations","1971","8","5","31.934","130.862"
"Kirishimayama","17159","Confirmed Eruption","Shinmoe-dake","2","1959","2","13","Historical Observations","1959","2","17","31.934","130.862"
"Kirishimayama","17158","Uncertain Eruption","Karakuni-dake ?","2","1946","4","0","NA","NA","NA","NA","31.934","130.862"
"Kirishimayama","17156","Confirmed Eruption","Ohachi","2","1923","7","0","Historical Observations","1923","7","0","31.934","130.862"
"Kirishimayama","17155","Confirmed Eruption","Ohachi","NA","1914","11","8","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17154","Confirmed Eruption","Ohachi","2","1913","11","8","Historical Observations","1914","1","8","31.934","130.862"
"Kirishimayama","17153","Confirmed Eruption","Ohachi","2","1903","8","29","Historical Observations","1903","11","25","31.934","130.862"
"Kirishimayama","17152","Confirmed Eruption","Ohachi","2","1899","7","28","Historical Observations","1900","2","16","31.934","130.862"
"Kirishimayama","17151","Confirmed Eruption","Ohachi","2","1898","12","26","Historical Observations","1898","12","30","31.934","130.862"
"Kirishimayama","17150","Confirmed Eruption","Ohachi","2","1898","2","8","Historical Observations","1898","3","11","31.934","130.862"
"Kirishimayama","17149","Confirmed Eruption","Ohachi","2","1897","5","3","Historical Observations","1897","9","4","31.934","130.862"
"Kirishimayama","17148","Confirmed Eruption","Ohachi","2","1896","12","21","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17147","Confirmed Eruption","Ohachi","2","1895","7","16","Historical Observations","1896","6","26","31.934","130.862"
"Kirishimayama","17146","Confirmed Eruption","Ohachi","2","1894","2","25","Historical Observations","1894","2","28","31.934","130.862"
"Kirishimayama","17145","Confirmed Eruption","Ohachi","2","1891","11","10","Historical Observations","1891","11","20","31.934","130.862"
"Kirishimayama","17144","Confirmed Eruption","Ohachi","2","1891","6","19","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","13802","Confirmed Eruption","Ohachi","2","1889","12","10","Historical Observations","1889","12","18","31.934","130.862"
"Kirishimayama","17076","Confirmed Eruption","Ohachi","2","1888","2","21","Historical Observations","1888","5","9","31.934","130.862"
"Kirishimayama","17143","Confirmed Eruption","Ohachi","2","1887","5","0","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17142","Confirmed Eruption","Ohachi","2","1880","9","0","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17141","Confirmed Eruption","Shinmoe-dake","2","1832","4","20","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17140","Confirmed Eruption","Shinmoe-dake","2","1822","1","12","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17135","Confirmed Eruption","Shinmoe-dake","3","1717","9","19","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17134","Confirmed Eruption","Shinmoe-dake","3","1716","11","9","Historical Observations","1717","2","13","31.934","130.862"
"Kirishimayama","17133","Confirmed Eruption","Shinmoe-dake","3","1716","3","11","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17132","Confirmed Eruption","Ohachi","2","1706","1","28","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17130","Confirmed Eruption","Ohachi","2","1678","3","1","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17075","Confirmed Eruption","Ohachi","2","1662","9","0","Historical Observations","1664","0","0","31.934","130.862"
"Kirishimayama","17074","Confirmed Eruption","Ohachi","2","1659","2","0","Historical Observations","1661","0","0","31.934","130.862"
"Kirishimayama","13782","Confirmed Eruption","Ohachi","2","1628","10","26","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17122","Confirmed Eruption","Ohachi","2","1588","4","7","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17121","Confirmed Eruption","Ohachi","2","1587","5","24","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17120","Confirmed Eruption","Ohachi","2","1585","11","0","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17118","Confirmed Eruption","Ohachi","2","1574","2","0","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17117","Confirmed Eruption","Ohachi","3","1566","10","31","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17116","Confirmed Eruption","NA","2","1566","5","6","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17112","Confirmed Eruption","Ohachi","4","1235","1","25","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17111","Confirmed Eruption","Ohachi","2","1184","2","7","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17110","Uncertain Eruption","NA","2","1175","1","0","NA","NA","NA","NA","31.934","130.862"
"Kirishimayama","17108","Confirmed Eruption","NA","2","1113","2","27","Historical Observations","NA","NA","NA","31.934","130.862"
"Kirishimayama","17107","Confirmed Eruption","Ohachi","2","1112","3","9","Historical Observations","NA","NA","NA","31.934","130.862"
"Kiska","19667","Confirmed Eruption","Upper NW? flank","2","1990","6","1","Historical Observations","1990","6","1","52.103","177.602"
"Kiska","19666","Uncertain Eruption","NA","NA","1987","4","15","NA","NA","NA","NA","52.103","177.602"
"Kiska","19665","Confirmed Eruption","NA","2","1969","9","11","Historical Observations","1969","9","16","52.103","177.602"
"Kiska","19664","Confirmed Eruption","NA","0","1964","3","18","Historical Observations","NA","NA","NA","52.103","177.602"
"Kiska","19663","Confirmed Eruption","North flank (Sirius Point)","3","1962","1","24","Historical Observations","NA","NA","NA","52.103","177.602"
"Kita-Fukutokutai","18401","Uncertain Eruption","24.443 N, 141.378 E","0","2001","10","30","NA","2001","10","30","24.417","141.417"
"Kita-Fukutokutai","18400","Uncertain Eruption","NA","1","1988","1","27","NA","NA","NA","NA","24.417","141.417"
"Kita-Fukutokutai","18399","Uncertain Eruption","NA","0","1959","7","2","NA","NA","NA","NA","24.417","141.417"
"Kita-Fukutokutai","18398","Confirmed Eruption","NA","0","1953","7","2","Historical Observations","1954","7","2","24.417","141.417"
"Kita-Ioto","18395","Uncertain Eruption","Funka-Asane","0","2003","11","4","NA","2003","11","4","25.424","141.284"
"Kita-Ioto","18394","Uncertain Eruption","Funka-Asane","0","2003","3","10","NA","2003","3","10","25.424","141.284"
"Kita-Ioto","18393","Uncertain Eruption","Funka-Asane","0","2002","2","28","NA","2002","2","28","25.424","141.284"
"Kita-Ioto","18392","Uncertain Eruption","Funka-Asane","0","2001","10","29","NA","2001","10","29","25.424","141.284"
"Kita-Ioto","18391","Uncertain Eruption","Funka-Asane","0","2000","10","30","NA","2000","10","30","25.424","141.284"
"Kita-Ioto","18390","Uncertain Eruption","Funka-Asane","0","2000","1","25","NA","2000","1","26","25.424","141.284"
"Kita-Ioto","18389","Uncertain Eruption","Funka-Asane","0","1999","9","7","NA","1999","9","16","25.424","141.284"
"Kita-Ioto","18388","Uncertain Eruption","Funka-Asane","0","1998","10","27","NA","1998","10","27","25.424","141.284"
"Kita-Ioto","18387","Uncertain Eruption","Funka-Asane","0","1998","5","21","NA","1998","5","21","25.424","141.284"
"Kita-Ioto","18386","Uncertain Eruption","Funka-Asane","0","1997","3","10","NA","1997","3","10","25.424","141.284"
"Kita-Ioto","18385","Uncertain Eruption","Funka-Asane","0","1989","7","16","NA","1989","7","16","25.424","141.284"
"Kita-Ioto","18384","Uncertain Eruption","Funka-Asane","0","1987","8","16","NA","1987","8","16","25.424","141.284"
"Kita-Ioto","18383","Uncertain Eruption","Funka-Asane","0","1983","7","16","NA","1983","7","16","25.424","141.284"
"Kita-Ioto","18382","Uncertain Eruption","Funka-Asane","0","1982","6","16","NA","1982","6","16","25.424","141.284"
"Kita-Ioto","18381","Uncertain Eruption","Funka-Asane","0","1968","8","16","NA","1968","8","16","25.424","141.284"
"Kita-Ioto","18380","Uncertain Eruption","Funka-Asane","0","1953","5","16","NA","1953","5","16","25.424","141.284"
"Kizimen","19264","Confirmed Eruption","NA","3","2010","11","11","Historical Observations","2013","9","13","55.131","160.32"
"Kizimen","19263","Confirmed Eruption","NA","2","1927","12","0","Historical Observations","1928","1","0","55.131","160.32"
"Klyuchevskoy","22335","Confirmed Eruption","NA","NA","2019","10","24","Historical Observations","2020","4","17","56.056","160.642"
"Klyuchevskoy","22310","Confirmed Eruption","NA","NA","2019","4","9","Historical Observations","2019","7","2","56.056","160.642"
"Klyuchevskoy","21095","Confirmed Eruption","NA","3","2015","8","28","Historical Observations","2018","6","15","56.056","160.642"
"Klyuchevskoy","20992","Confirmed Eruption","NA","2","2015","1","1","Historical Observations","2015","5","10","56.056","160.642"
"Klyuchevskoy","20786","Confirmed Eruption","NA","1","2013","8","15","Historical Observations","2013","12","20","56.056","160.642"
"Klyuchevskoy","20785","Confirmed Eruption","NA","1","2012","9","1","Historical Observations","2013","1","28","56.056","160.642"
"Klyuchevskoy","20784","Uncertain Eruption","NA","NA","2011","11","2","Historical Observations","2011","11","2","56.056","160.642"
"Klyuchevskoy","20783","Confirmed Eruption","NA","1","2011","3","30","Historical Observations","2011","7","3","56.056","160.642"
"Klyuchevskoy","19485","Confirmed Eruption","NA","2","2009","8","1","Historical Observations","2010","12","20","56.056","160.642"
"Klyuchevskoy","19484","Confirmed Eruption","NA","1","2008","10","8","Historical Observations","2009","4","16","56.056","160.642"
"Klyuchevskoy","19483","Confirmed Eruption","NA","2","2007","2","15","Historical Observations","2007","7","15","56.056","160.642"
"Klyuchevskoy","19482","Confirmed Eruption","NA","2","2005","1","20","Historical Observations","2005","4","7","56.056","160.642"
"Klyuchevskoy","19481","Confirmed Eruption","NA","1","2004","9","15","Historical Observations","2004","9","15","56.056","160.642"
"Klyuchevskoy","19480","Confirmed Eruption","NA","2","2002","11","24","Historical Observations","2004","4","8","56.056","160.642"
"Klyuchevskoy","19479","Confirmed Eruption","NA","2","2002","4","9","Historical Observations","2002","6","9","56.056","160.642"
"Klyuchevskoy","19478","Confirmed Eruption","NA","2","2000","7","28","Historical Observations","2000","9","22","56.056","160.642"
"Klyuchevskoy","19477","Confirmed Eruption","NA","2","2000","2","3","Historical Observations","2000","2","8","56.056","160.642"
"Klyuchevskoy","19476","Confirmed Eruption","NA","2","1999","2","5","Historical Observations","1999","7","12","56.056","160.642"
"Klyuchevskoy","19475","Confirmed Eruption","NA","2","1998","7","23","Historical Observations","1998","9","2","56.056","160.642"
"Klyuchevskoy","19474","Confirmed Eruption","NA","1","1997","9","7","Historical Observations","1997","9","26","56.056","160.642"
"Klyuchevskoy","19473","Confirmed Eruption","NA","2","1996","11","14","Historical Observations","1997","3","20","56.056","160.642"
"Klyuchevskoy","19472","Confirmed Eruption","NA","3","1994","9","8","Historical Observations","1995","1","14","56.056","160.642"
"Klyuchevskoy","19471","Confirmed Eruption","NA","2","1992","9","12","Historical Observations","1993","9","12","56.056","160.642"
"Klyuchevskoy","19470","Confirmed Eruption","NA","2","1992","1","25","Historical Observations","1992","5","25","56.056","160.642"
"Klyuchevskoy","19469","Confirmed Eruption","NA","2","1991","4","8","Historical Observations","1991","6","24","56.056","160.642"
"Klyuchevskoy","19468","Confirmed Eruption","Summit, SE, SW, NE and east flanks","4","1986","11","27","Historical Observations","1990","9","16","56.056","160.642"
"Klyuchevskoy","19467","Confirmed Eruption","NA","2","1986","6","8","Historical Observations","1986","7","11","56.056","160.642"
"Klyuchevskoy","19466","Confirmed Eruption","Summit and NW flank (3100 m)","3","1985","8","16","Historical Observations","1986","1","21","56.056","160.642"
